15	95.871	16	9	2019-07-23	6.053	92.35	101.72	15	SKU-223	108.100	13	24
24	7.974	8	8	2019-07-23	38.026	39.59	69.13	17	SKU-2233	102.855	24	23
19	33.898	26	5	2019-07-23	106.256	56.40	12.76	6	SKU-2235	47.927	11	5
6	97.940	1	6	2019-07-23	106.212	4.54	18.47	15	SKU-2230	58.355	18	18
11	71.666	8	7	2019-07-23	37.546	54.52	82.00	13	SKU-2231	33.356	18	28
10	67.450	3	12	2019-07-23	8.283	6.08	60.72	20	SKU-2231	9.250	4	11
2	39.712	2	4	2019-07-23	24.046	54.93	54.30	12	SKU-2238	81.604	29	28
8	94.278	4	30	2019-07-24	69.885	53.99	16.35	23	SKU-195	71.849	8	18
30	41.416	5	10	2019-07-24	84.049	11.00	94.09	13	SKU-2239	10.734	12	25
10	67.934	21	30	2019-07-24	7.743	45.35	54.30	10	SKU-2237	87.086	9	20
1	58.869	22	14	2019-07-24	25.411	87.54	75.61	6	SKU-2047	1.341	27	22
18	43.966	14	25	2019-07-24	59.879	38.53	60.31	28	SKU-101	8.681	16	21
9	14.036	26	14	2019-07-24	29.488	14.67	26.71	24	SKU-2042	29.076	15	19
18	93.196	1	13	2019-07-24	92.138	51.21	6.08	14	SKU-451	59.766	15	27
23	13.187	19	28	2019-07-25	62.535	45.85	8.13	11	SKU-101	102.242	19	13
23	17.957	7	20	2019-07-25	76.242	12.81	17.28	9	SKU-203	26.586	26	25
17	11.896	8	16	2019-07-25	56.200	50.41	103.74	18	SKU-223	103.019	18	25
12	79.619	25	11	2019-07-25	16.724	93.25	84.25	7	SKU-708	85.006	9	30
18	53.527	27	14	2019-07-25	5.274	29.52	74.43	20	SKU-2233	95.652	16	10
6	37.144	27	8	2019-07-25	71.634	81.33	42.90	10	SKU-2047	38.825	28	13
20	55.424	26	30	2019-07-25	109.038	35.54	26.78	7	SKU-2041	22.374	5	29
21	38.114	15	22	2019-07-26	50.461	44.75	94.03	20	SKU-2238	47.310	10	21
28	74.940	23	5	2019-07-26	99.264	35.49	0.70	4	SKU-2231	50.047	22	7
19	10.236	9	4	2019-07-26	30.519	56.40	59.68	24	SKU-296	45.231	18	9
6	18.241	16	28	2019-07-26	29.970	109.84	43.28	16	SKU-203	56.062	16	1
24	32.528	2	27	2019-07-26	82.901	53.15	36.54	5	SKU-203	20.926	12	16
16	1.861	14	7	2019-07-26	61.263	96.77	28.16	2	SKU-223	59.873	21	28
15	33.309	12	21	2019-07-26	62.461	98.85	35.80	3	SKU-2041	96.995	30	30
23	4.768	23	18	2019-07-27	62.976	104.04	88.65	9	SKU-223	10.342	30	17
18	82.259	13	9	2019-07-27	101.846	107.91	21.95	29	SKU-204	10.121	21	17
25	76.963	16	18	2019-07-27	62.407	21.94	28.42	16	SKU-203	58.643	7	26
10	20.007	14	12	2019-07-27	44.856	72.48	40.59	20	SKU-204	69.853	18	29
1	50.144	10	13	2019-07-27	38.935	54.76	28.28	2	SKU-2044	92.178	12	14
27	73.272	5	15	2019-07-27	35.879	37.16	89.05	11	SKU-2041	81.567	30	23
3	73.134	22	3	2019-07-27	33.619	97.20	1.10	29	SKU-195	23.348	19	3
7	98.411	30	1	2019-07-28	93.290	75.39	0.54	6	SKU-101	46.918	10	13
17	78.612	29	28	2019-07-28	91.123	75.45	101.83	17	SKU-2237	77.028	9	13
28	95.913	21	29	2019-07-28	20.791	3.84	74.91	27	SKU-2231	83.856	1	15
18	10.625	18	11	2019-07-28	22.872	27.93	100.23	28	SKU-199	4.167	14	3
13	11.138	16	8	2019-07-28	27.399	44.36	25.89	13	SKU-287	24.877	9	19
21	57.660	4	28	2019-07-28	9.679	45.12	92.43	28	SKU-287	109.133	27	7
24	102.643	15	5	2019-07-28	93.040	42.12	100.25	2	SKU-451	66.821	25	5
1	96.043	29	9	2019-07-29	63.757	101.77	83.52	4	SKU-101	101.152	7	13
25	96.697	15	30	2019-07-29	84.607	51.88	34.41	4	SKU-204	92.848	27	28
19	26.931	9	4	2019-07-29	75.616	36.72	36.02	26	SKU-203	94.387	30	13
21	82.028	22	9	2019-07-29	68.133	33.30	30.71	7	SKU-223	22.163	15	16
15	108.223	20	5	2019-07-29	74.847	53.61	65.71	19	SKU-223	86.951	3	14
2	1.566	16	18	2019-07-29	37.993	23.17	68.19	25	SKU-601	34.849	11	14
21	72.383	21	8	2019-07-29	85.108	40.20	20.62	17	SKU-2239	52.979	13	25
11	96.596	16	21	2019-07-30	4.517	88.87	100.18	29	SKU-199	13.421	18	22
30	60.524	24	6	2019-07-30	33.162	103.99	16.06	18	SKU-601	54.340	9	30
24	14.406	21	27	2019-07-30	107.952	67.07	14.51	8	SKU-2041	13.282	29	21
28	62.481	12	27	2019-07-30	60.137	41.17	96.98	4	SKU-204	94.810	24	18
21	13.725	3	25	2019-07-30	96.303	99.90	34.09	11	SKU-2231	37.729	11	17
6	73.007	6	9	2019-07-30	85.106	108.28	65.47	1	SKU-2238	41.659	7	4
13	2.979	27	23	2019-07-30	84.835	11.83	45.59	7	SKU-101	102.022	8	18
16	66.643	13	11	2019-07-31	62.192	81.57	54.51	9	SKU-2041	39.282	23	18
1	96.703	8	11	2019-07-31	109.681	10.02	14.02	16	SKU-2239	25.134	11	19
10	7.598	7	16	2019-07-31	37.928	88.19	7.09	12	SKU-2044	22.534	3	10
17	41.953	10	22	2019-07-31	15.340	99.19	23.91	15	SKU-708	59.993	12	21
9	52.063	29	20	2019-07-31	58.976	12.88	75.09	19	SKU-222	90.159	14	11
25	103.297	4	19	2019-07-31	33.319	29.52	29.84	18	SKU-222	56.092	23	19
12	73.621	28	21	2019-07-31	68.219	6.45	56.44	6	SKU-2041	78.988	21	27
15	100.424	9	17	2019-08-01	46.072	14.80	101.61	15	SKU-192	61.446	17	21
3	63.065	3	17	2019-08-01	37.466	50.94	19.61	5	SKU-2238	102.945	11	29
1	22.961	2	18	2019-08-01	74.533	107.22	54.71	24	SKU-2234	18.913	7	30
22	22.620	18	7	2019-08-01	108.023	103.14	51.50	21	SKU-223	58.956	5	4
25	104.336	8	8	2019-08-01	91.051	70.76	30.62	25	SKU-203	27.042	12	4
6	99.257	6	1	2019-08-01	22.980	36.58	45.50	2	SKU-203	92.649	11	17
30	69.106	11	16	2019-08-01	73.749	55.50	53.14	17	SKU-708	81.346	11	1
7	35.956	20	11	2019-08-02	63.971	25.61	103.10	7	SKU-2239	63.647	17	29
27	58.625	14	12	2019-08-02	73.432	95.41	66.82	1	SKU-2049	66.569	12	17
13	62.172	26	25	2019-08-02	78.807	68.43	76.66	4	SKU-2235	100.287	4	18
1	12.804	21	12	2019-08-02	56.692	44.38	107.01	6	SKU-223	59.153	17	18
22	39.665	18	22	2019-08-02	87.133	17.54	9.94	5	SKU-199	29.957	12	17
8	92.054	17	24	2019-08-02	29.413	12.07	93.49	7	SKU-287	3.521	26	17
18	13.677	15	14	2019-08-02	37.261	31.66	90.69	25	SKU-2049	66.144	30	17
18	66.735	13	3	2019-08-03	27.487	3.94	98.70	5	SKU-195	76.027	29	16
16	72.131	9	26	2019-08-03	103.195	7.89	61.62	25	SKU-2234	74.981	15	13
22	91.958	4	9	2019-08-03	60.559	35.66	106.66	14	SKU-222	73.644	5	3
12	60.312	13	28	2019-08-03	41.415	77.91	82.46	19	SKU-2230	3.294	16	12
10	56.706	12	27	2019-08-03	91.943	19.39	40.40	22	SKU-2231	103.782	24	26
30	36.590	3	8	2019-08-03	102.258	86.08	75.16	22	SKU-451	95.578	29	13
2	35.785	15	2	2019-08-03	11.626	52.92	32.50	7	SKU-2049	48.216	26	12
9	53.584	1	4	2019-08-04	74.836	7.25	66.24	2	SKU-192	52.503	23	14
16	44.837	30	10	2019-08-04	49.779	78.13	103.41	26	SKU-2237	2.343	6	25
20	60.207	1	6	2019-08-04	11.479	20.51	41.69	25	SKU-2239	15.030	13	11
15	98.646	27	5	2019-08-04	42.136	65.16	31.16	26	SKU-451	83.938	26	5
21	85.030	9	10	2019-08-04	67.528	93.95	8.86	22	SKU-2049	104.708	2	13
9	9.240	22	1	2019-08-04	69.101	69.03	83.60	2	SKU-2049	24.303	25	21
3	74.499	3	21	2019-08-04	71.337	70.24	3.82	26	SKU-2049	99.438	2	28
6	24.926	22	27	2019-08-05	93.040	71.70	45.19	11	SKU-2045	58.124	11	12
9	40.462	22	25	2019-08-05	81.025	77.19	108.57	4	SKU-708	70.863	4	2
5	78.876	30	22	2019-08-05	57.761	62.07	21.49	3	SKU-2239	98.780	6	19
5	41.888	27	13	2019-08-05	104.418	88.04	58.91	2	SKU-2047	87.841	27	29
6	70.999	27	17	2019-08-05	39.775	45.86	18.96	6	SKU-192	25.012	13	10
22	35.683	27	15	2019-08-05	26.483	89.31	1.16	27	SKU-2239	69.919	18	23
21	86.525	1	9	2019-08-05	49.574	58.28	46.54	1	SKU-2042	12.865	28	15
30	15.806	3	23	2019-08-06	5.919	13.09	15.24	26	SKU-2048	71.548	6	8
5	37.277	20	11	2019-08-06	77.197	54.81	32.77	13	SKU-195	64.391	7	22
6	33.711	16	11	2019-08-06	54.446	34.86	35.12	27	SKU-223	41.354	9	5
9	77.452	2	6	2019-08-06	27.496	96.48	9.70	18	SKU-2047	35.589	28	9
30	75.119	3	23	2019-08-06	51.503	100.26	69.57	4	SKU-2234	84.755	1	20
9	22.233	5	22	2019-08-06	11.243	24.03	58.48	27	SKU-2045	103.074	4	16
20	26.328	3	23	2019-08-06	63.101	92.39	15.74	6	SKU-296	27.618	20	27
24	80.475	16	5	2019-08-07	83.579	11.65	109.17	30	SKU-204	94.949	4	27
29	48.035	22	21	2019-08-07	85.063	71.56	92.29	30	SKU-2233	74.606	27	1
27	89.946	29	11	2019-08-07	17.344	87.38	2.85	1	SKU-2048	3.706	1	26
15	15.191	29	6	2019-08-07	5.054	101.27	21.52	26	SKU-2231	57.345	24	14
6	102.620	4	13	2019-08-07	83.795	63.96	101.40	2	SKU-2048	75.388	25	13
20	46.341	1	13	2019-08-07	4.058	61.07	41.49	25	SKU-2239	43.118	21	21
27	42.998	6	3	2019-08-07	87.145	90.76	67.68	4	SKU-195	21.255	15	15
4	69.678	24	1	2019-08-08	55.625	108.88	64.73	18	SKU-2042	37.081	23	25
17	106.156	29	9	2019-08-08	26.021	87.90	100.88	11	SKU-601	11.051	24	29
13	34.326	9	5	2019-08-08	91.779	23.88	69.15	24	SKU-195	83.203	6	8
21	49.460	25	15	2019-08-08	5.901	59.25	23.58	24	SKU-2232	67.988	12	12
14	54.132	10	27	2019-08-08	105.958	28.68	29.60	16	SKU-195	15.734	1	11
27	38.571	10	18	2019-08-08	78.763	81.18	67.56	6	SKU-2239	109.947	4	3
27	62.809	20	17	2019-08-08	41.672	2.28	35.05	13	SKU-2047	64.780	17	21
15	8.444	8	25	2019-08-09	15.373	4.15	36.52	19	SKU-2042	21.995	17	6
11	82.295	28	22	2019-08-09	75.774	45.28	27.39	19	SKU-601	76.797	5	8
28	48.645	4	27	2019-08-09	68.642	79.56	75.31	24	SKU-287	91.491	28	2
28	40.819	15	25	2019-08-09	32.190	46.31	18.31	26	SKU-2042	79.717	25	4
10	30.524	3	27	2019-08-09	79.190	93.98	46.19	3	SKU-222	82.697	22	12
23	71.648	4	6	2019-08-09	18.249	91.80	101.89	12	SKU-2232	25.338	21	9
3	10.232	22	3	2019-08-09	103.612	100.82	99.94	20	SKU-451	91.826	7	10
28	15.775	26	17	2019-08-10	30.440	90.78	40.53	6	SKU-2040	27.368	24	13
5	15.606	30	21	2019-08-10	10.779	93.41	69.78	24	SKU-223	106.386	13	21
17	43.062	2	17	2019-08-10	43.970	68.51	63.17	29	SKU-2234	10.007	26	19
29	22.214	1	29	2019-08-10	38.988	22.85	108.78	16	SKU-2044	71.900	26	9
29	103.684	12	26	2019-08-10	109.342	82.16	5.81	11	SKU-296	81.230	12	4
5	31.103	2	10	2019-08-10	8.775	102.50	92.60	3	SKU-2045	59.102	20	18
5	75.073	9	8	2019-08-10	58.188	15.28	32.83	2	SKU-2237	3.446	19	20
15	82.723	17	22	2019-08-11	73.317	11.13	84.64	4	SKU-195	80.634	27	6
25	70.227	11	20	2019-08-11	31.296	49.89	64.21	9	SKU-222	69.848	19	11
13	109.435	29	1	2019-08-11	1.697	69.40	83.76	21	SKU-204	98.657	8	14
9	105.324	9	12	2019-08-11	6.075	75.98	61.25	3	SKU-2237	33.784	24	14
25	74.848	30	24	2019-08-11	2.427	95.89	61.70	25	SKU-192	60.872	28	26
14	83.290	10	28	2019-08-11	97.445	83.46	36.23	5	SKU-204	108.807	1	9
7	28.185	23	25	2019-08-11	104.993	15.91	100.13	19	SKU-2048	23.041	16	12
19	70.133	2	10	2019-08-12	74.276	77.66	7.06	17	SKU-2235	51.424	7	6
26	24.149	21	8	2019-08-12	76.467	86.96	22.00	13	SKU-2044	81.805	16	7
2	48.955	2	26	2019-08-12	8.161	47.18	25.36	17	SKU-451	11.327	30	10
13	108.531	24	2	2019-08-12	49.862	31.55	37.91	19	SKU-204	83.653	12	1
19	9.722	16	4	2019-08-12	99.267	40.17	21.63	25	SKU-223	32.333	9	17
12	75.451	13	5	2019-08-12	54.681	55.52	70.35	10	SKU-2044	16.880	6	10
23	83.415	27	11	2019-08-12	107.572	67.24	79.59	12	SKU-287	43.267	24	12
4	90.218	4	16	2019-08-13	95.210	14.77	91.09	29	SKU-204	34.743	2	29
23	65.509	30	29	2019-08-13	28.236	46.84	6.47	27	SKU-2235	103.862	13	24
18	101.754	9	29	2019-08-13	6.790	93.34	15.66	1	SKU-2233	91.772	1	2
24	66.641	22	10	2019-08-13	60.487	93.62	102.44	24	SKU-204	63.490	14	11
11	90.847	5	15	2019-08-13	92.590	82.72	106.05	17	SKU-199	63.768	19	26
14	96.711	4	10	2019-08-13	90.766	24.92	52.41	27	SKU-708	68.334	26	1
13	37.967	1	2	2019-08-13	87.215	31.60	15.22	9	SKU-2041	3.925	9	23
4	26.135	4	21	2019-08-14	57.249	25.53	0.03	11	SKU-222	48.495	2	19
7	89.921	3	14	2019-08-14	83.507	30.49	21.02	11	SKU-195	52.217	27	29
16	41.824	3	12	2019-08-14	62.357	50.69	91.18	3	SKU-2238	98.339	1	1
26	85.427	1	25	2019-08-14	31.787	45.33	22.03	7	SKU-2232	16.810	24	10
22	64.376	24	16	2019-08-14	94.238	51.13	15.19	8	SKU-2047	45.961	25	15
19	11.516	15	18	2019-08-14	71.625	64.84	101.95	10	SKU-195	95.153	16	16
28	38.646	28	18	2019-08-14	12.671	13.52	4.15	16	SKU-223	54.758	27	3
11	52.901	23	15	2019-08-15	50.600	14.66	11.71	16	SKU-2041	32.754	18	25
21	78.230	7	6	2019-08-15	37.689	34.35	9.42	27	SKU-2230	57.911	27	19
14	96.408	5	28	2019-08-15	21.113	28.54	50.09	21	SKU-2230	82.119	16	20
2	60.023	22	20	2019-08-15	47.246	79.19	78.20	30	SKU-451	93.600	15	14
25	28.586	19	9	2019-08-15	103.787	98.29	87.77	8	SKU-2049	68.586	1	10
3	58.637	30	12	2019-08-15	74.608	73.32	9.68	27	SKU-296	66.006	27	2
30	35.283	8	14	2019-08-15	78.625	32.39	94.16	4	SKU-192	35.074	27	15
30	84.384	30	20	2019-08-16	19.528	106.50	34.93	12	SKU-2231	74.788	23	27
29	42.722	4	7	2019-08-16	49.137	93.69	12.01	19	SKU-2232	7.436	12	19
12	4.994	22	6	2019-08-16	31.308	40.58	27.88	11	SKU-204	49.575	27	7
23	100.525	15	2	2019-08-16	57.431	38.43	51.48	20	SKU-192	28.150	21	13
2	16.675	11	1	2019-08-16	51.180	106.66	24.71	28	SKU-2044	74.976	6	7
30	68.963	25	29	2019-08-16	36.222	72.25	50.09	26	SKU-2048	34.804	30	10
18	32.507	19	13	2019-08-16	88.239	92.69	100.77	15	SKU-287	33.545	11	7
27	10.291	21	6	2019-08-17	101.426	4.47	69.96	25	SKU-296	56.268	26	8
2	88.549	17	30	2019-08-17	106.046	67.35	17.35	30	SKU-2044	59.951	5	19
16	100.839	14	16	2019-08-17	6.363	15.09	68.84	15	SKU-204	1.170	27	10
26	15.477	22	30	2019-08-17	62.444	26.30	106.91	25	SKU-195	106.384	12	26
23	0.543	27	2	2019-08-17	70.629	18.17	30.18	21	SKU-2040	87.453	18	9
10	107.150	20	23	2019-08-17	76.170	46.81	104.65	7	SKU-601	98.618	25	13
21	34.438	22	27	2019-08-17	33.026	50.03	38.45	27	SKU-101	107.809	23	1
24	90.875	7	20	2019-08-18	71.259	15.70	75.63	6	SKU-2234	42.665	26	22
11	61.122	30	19	2019-08-18	47.067	52.84	108.29	30	SKU-2233	78.936	30	15
2	66.256	4	17	2019-08-18	66.242	60.89	14.71	22	SKU-451	107.985	28	16
24	71.002	21	22	2019-08-18	91.495	46.61	13.59	9	SKU-2041	40.491	16	24
30	44.944	2	3	2019-08-18	7.254	102.13	28.13	12	SKU-296	19.867	25	4
27	3.690	12	29	2019-08-18	49.585	7.83	11.48	18	SKU-601	81.658	9	24
21	50.666	25	13	2019-08-18	82.650	22.38	35.31	11	SKU-2047	10.502	14	10
5	89.143	19	13	2019-08-19	51.213	39.06	90.86	6	SKU-204	107.343	23	27
26	102.995	1	29	2019-08-19	7.447	96.86	95.95	17	SKU-2045	21.016	29	18
30	43.720	9	9	2019-08-19	20.039	50.55	68.75	14	SKU-451	42.911	26	10
30	29.200	21	25	2019-08-19	88.926	95.21	73.77	7	SKU-2041	93.127	11	9
5	36.509	9	6	2019-08-19	14.918	72.50	95.50	18	SKU-222	95.226	14	19
28	6.369	9	11	2019-08-19	56.893	7.92	9.72	14	SKU-2045	0.089	26	5
11	32.764	20	6	2019-08-19	44.524	48.94	43.60	20	SKU-287	101.446	6	17
23	65.512	10	3	2019-08-20	79.013	58.48	99.55	18	SKU-192	64.725	27	8
8	49.115	10	18	2019-08-20	79.577	37.42	106.71	28	SKU-2235	20.380	22	18
10	27.890	2	9	2019-08-20	16.566	12.03	54.13	1	SKU-2235	51.170	21	15
4	80.260	1	8	2019-08-20	79.478	75.25	80.60	1	SKU-2232	25.348	28	17
22	53.854	26	3	2019-08-20	44.050	89.97	73.67	15	SKU-195	108.345	22	2
1	8.151	3	15	2019-08-20	54.697	41.88	11.59	30	SKU-203	63.256	13	28
2	19.110	25	4	2019-08-20	27.724	6.53	22.20	25	SKU-2232	103.059	3	5
30	74.495	7	3	2019-08-21	49.283	80.20	7.21	23	SKU-2231	2.204	19	14
15	82.429	8	7	2019-08-21	42.476	88.81	19.80	15	SKU-2238	15.245	19	28
12	97.001	13	21	2019-08-21	9.938	46.20	35.13	18	SKU-2041	42.908	3	26
22	14.244	21	17	2019-08-21	76.904	32.90	81.76	30	SKU-2232	49.916	6	26
21	28.015	9	18	2019-08-21	0.181	48.72	99.01	28	SKU-204	103.243	3	17
25	84.810	27	18	2019-08-21	61.456	88.05	98.05	1	SKU-451	107.645	2	4
24	101.126	12	24	2019-08-21	9.303	87.83	32.49	17	SKU-2047	1.303	16	16
2	24.915	18	22	2019-08-22	38.270	25.92	77.12	20	SKU-199	77.862	21	18
21	76.945	23	16	2019-08-22	106.372	107.94	6.14	10	SKU-203	100.774	2	3
16	25.507	21	15	2019-08-22	84.072	31.68	57.57	15	SKU-2234	77.090	2	12
20	61.186	26	11	2019-08-22	106.843	45.71	95.73	15	SKU-2233	61.189	27	27
16	69.903	8	11	2019-08-22	30.948	3.93	79.09	29	SKU-2235	38.709	9	25
24	80.532	3	17	2019-08-22	8.775	1.47	60.46	9	SKU-2042	83.692	11	12
23	47.353	3	28	2019-08-22	31.626	17.15	104.47	15	SKU-2237	49.704	4	16
11	104.880	28	8	2019-08-23	98.604	86.80	8.40	11	SKU-2045	63.521	5	22
10	5.544	23	19	2019-08-23	107.681	20.73	75.75	2	SKU-2049	96.715	10	16
6	9.579	1	25	2019-08-23	99.429	61.65	72.15	1	SKU-2045	25.665	12	20
14	61.940	5	13	2019-08-23	46.040	46.18	55.95	2	SKU-2237	29.764	1	21
11	92.626	14	7	2019-08-23	91.911	78.96	64.66	16	SKU-2042	79.549	24	1
20	88.526	28	30	2019-08-23	95.906	2.51	21.33	28	SKU-195	52.280	29	9
13	14.717	9	2	2019-08-23	93.447	1.15	93.27	1	SKU-2230	84.231	3	16
23	30.206	15	26	2019-08-24	20.903	102.02	96.69	16	SKU-203	51.722	13	24
12	22.824	1	13	2019-08-24	5.088	93.29	70.67	12	SKU-2237	94.995	25	1
2	27.761	4	15	2019-08-24	101.929	63.75	22.87	24	SKU-2048	35.063	9	13
7	0.133	21	28	2019-08-24	2.787	102.41	42.95	5	SKU-2232	91.322	2	25
25	6.038	23	26	2019-08-24	54.658	41.83	59.96	4	SKU-2237	7.026	9	1
25	41.836	6	25	2019-08-24	104.787	81.28	17.63	23	SKU-296	24.198	20	11
8	92.300	14	2	2019-08-24	4.979	22.31	60.56	23	SKU-2040	82.439	5	9
14	27.498	29	21	2019-08-25	39.543	107.41	14.55	10	SKU-2233	98.564	23	20
4	12.926	22	7	2019-08-25	32.651	26.29	16.09	3	SKU-192	35.775	6	5
18	12.210	18	12	2019-08-25	10.125	107.23	14.58	28	SKU-199	31.908	5	27
23	98.232	23	21	2019-08-25	81.611	109.31	52.17	21	SKU-708	51.036	9	29
22	6.151	22	27	2019-08-25	47.672	13.89	34.83	30	SKU-2040	0.578	28	1
23	102.353	21	30	2019-08-25	100.931	104.96	37.36	27	SKU-2045	37.816	30	29
15	105.716	23	14	2019-08-25	49.195	10.59	84.02	5	SKU-2045	49.521	21	12
27	103.932	5	3	2019-08-26	100.937	45.46	15.37	14	SKU-2239	26.737	19	3
24	29.274	26	27	2019-08-26	41.614	11.85	18.49	16	SKU-2041	101.215	21	1
30	95.318	20	20	2019-08-26	79.071	103.80	94.45	11	SKU-223	70.543	6	24
30	52.048	28	1	2019-08-26	9.943	56.81	54.97	8	SKU-2233	85.308	28	28
21	30.645	27	20	2019-08-26	33.963	38.15	48.07	11	SKU-296	107.361	15	24
18	72.855	6	28	2019-08-26	84.468	86.61	93.86	28	SKU-2232	27.734	26	28
13	4.714	18	8	2019-08-26	10.741	54.65	81.64	17	SKU-287	31.398	24	10
15	36.984	23	10	2019-08-27	73.768	96.25	11.17	5	SKU-2049	103.410	26	28
8	65.040	8	10	2019-08-27	29.640	58.90	101.55	19	SKU-287	15.967	30	8
4	96.035	8	8	2019-08-27	75.779	107.09	83.84	13	SKU-223	50.847	30	26
5	52.241	19	28	2019-08-27	37.139	6.82	15.31	23	SKU-601	2.503	13	6
30	45.540	1	22	2019-08-27	62.462	55.78	51.24	12	SKU-2231	97.913	8	20
26	98.060	20	17	2019-08-27	33.288	78.52	37.41	9	SKU-2045	96.870	29	9
26	54.196	3	28	2019-08-27	98.877	46.78	105.17	14	SKU-222	56.666	13	21
6	108.561	30	24	2019-08-28	69.785	43.87	70.98	24	SKU-204	58.627	17	26
4	19.589	18	20	2019-08-28	104.355	81.83	95.22	11	SKU-451	4.135	25	16
9	24.859	5	4	2019-08-28	50.356	73.12	75.37	14	SKU-2045	61.424	7	7
10	41.624	25	3	2019-08-28	22.437	4.91	107.44	25	SKU-708	15.759	1	24
29	30.647	18	28	2019-08-28	72.663	81.82	42.09	22	SKU-2231	70.204	3	15
22	20.713	15	20	2019-08-28	48.723	3.65	16.97	23	SKU-2044	75.514	17	30
24	91.376	19	12	2019-08-28	56.049	62.25	109.91	19	SKU-287	30.887	3	1
12	64.358	16	24	2019-08-29	28.759	20.54	32.14	26	SKU-222	49.509	20	26
3	42.420	29	2	2019-08-29	104.351	52.58	11.79	25	SKU-2232	90.707	1	23
7	26.682	16	27	2019-08-29	69.431	19.10	106.99	30	SKU-2040	108.604	12	29
29	0.356	28	19	2019-08-29	18.575	25.97	43.24	1	SKU-2041	24.240	21	5
2	71.532	29	13	2019-08-29	21.957	70.19	23.38	1	SKU-195	38.436	18	12
14	21.021	28	10	2019-08-29	56.786	56.91	75.64	27	SKU-2040	88.538	26	18
1	75.910	29	22	2019-08-29	93.451	25.91	45.23	24	SKU-195	45.956	2	20
10	53.804	8	21	2019-08-30	79.026	29.71	102.42	8	SKU-2235	5.658	2	17
20	17.729	16	18	2019-08-30	74.115	76.40	89.02	25	SKU-2042	48.512	6	15
21	3.902	22	11	2019-08-30	33.831	33.03	109.15	18	SKU-296	107.437	13	14
1	63.113	16	10	2019-08-30	51.230	62.76	87.65	10	SKU-2044	49.987	5	16
21	59.249	26	22	2019-08-30	13.838	61.68	52.64	21	SKU-2230	107.159	18	12
17	38.244	17	24	2019-08-30	87.777	78.68	98.11	28	SKU-2231	77.122	3	8
1	12.835	12	23	2019-08-30	29.922	90.19	0.96	6	SKU-195	67.064	22	27
29	53.182	21	27	2019-08-31	78.392	78.92	64.82	10	SKU-2239	77.502	6	15
22	31.462	4	11	2019-08-31	99.839	104.61	45.55	11	SKU-203	54.506	30	13
20	1.731	10	1	2019-08-31	95.518	47.63	7.63	6	SKU-2235	82.961	21	22
7	62.582	11	8	2019-08-31	70.405	75.99	43.89	9	SKU-2048	51.121	28	14
26	14.228	12	12	2019-08-31	56.577	43.04	69.74	21	SKU-2044	78.735	28	2
5	80.869	5	28	2019-08-31	94.027	25.25	67.30	1	SKU-2232	33.434	17	18
13	0.147	27	9	2019-08-31	106.283	80.92	43.14	1	SKU-601	49.728	17	27
15	18.927	3	20	2019-09-01	44.587	79.77	12.22	10	SKU-2230	10.547	10	3
27	1.431	1	19	2019-09-01	32.140	23.33	91.62	4	SKU-203	67.786	13	7
30	50.807	6	27	2019-09-01	78.552	87.04	46.47	29	SKU-2049	87.420	12	1
1	88.852	2	4	2019-09-01	3.578	3.11	12.43	13	SKU-2048	107.907	26	28
1	1.475	24	25	2019-09-01	27.079	9.03	21.45	3	SKU-2237	15.611	2	26
8	45.801	2	1	2019-09-01	32.192	47.36	23.28	24	SKU-223	67.766	8	23
3	34.806	3	22	2019-09-01	55.369	95.53	67.46	5	SKU-199	104.614	4	24
2	40.136	17	16	2019-09-02	108.802	106.27	107.33	20	SKU-451	102.299	28	25
10	93.587	24	22	2019-09-02	80.802	31.45	31.69	3	SKU-2041	67.416	27	17
10	4.303	4	29	2019-09-02	13.967	59.11	35.75	22	SKU-192	43.048	3	5
8	10.810	16	17	2019-09-02	21.280	27.30	9.78	25	SKU-222	25.697	18	2
26	95.364	4	4	2019-09-02	7.189	58.36	27.98	25	SKU-199	109.941	23	17
3	44.699	20	29	2019-09-02	49.974	56.81	46.16	17	SKU-2045	83.601	18	25
14	56.576	27	2	2019-09-02	68.601	60.29	4.65	20	SKU-192	69.695	30	3
20	72.786	9	23	2019-09-03	31.906	30.34	75.85	26	SKU-2232	24.225	4	18
26	52.965	24	26	2019-09-03	16.029	13.29	40.19	15	SKU-223	9.158	28	6
27	13.367	11	23	2019-09-03	103.427	84.21	54.20	10	SKU-287	107.178	11	21
14	33.109	15	24	2019-09-03	88.091	47.25	40.68	4	SKU-192	49.664	9	30
26	99.095	25	15	2019-09-03	17.905	70.33	62.75	24	SKU-2045	47.442	18	3
2	96.504	1	26	2019-09-03	48.857	17.11	79.36	18	SKU-296	109.324	26	16
14	105.231	29	28	2019-09-03	2.531	53.12	59.73	24	SKU-2040	1.073	4	11
13	35.508	22	6	2019-09-04	54.937	49.30	19.25	2	SKU-2234	12.048	27	21
3	66.203	18	6	2019-09-04	102.154	78.33	70.40	9	SKU-2230	20.731	18	18
20	44.196	16	22	2019-09-04	25.952	55.41	40.23	8	SKU-2232	79.581	27	27
14	100.059	5	4	2019-09-04	90.807	29.62	83.05	20	SKU-223	64.162	22	15
4	99.500	11	25	2019-09-04	51.611	13.95	95.61	6	SKU-222	22.035	21	2
30	37.484	12	16	2019-09-04	37.449	53.59	41.09	21	SKU-287	97.418	17	8
